Cust_ID,Cust_Type,Tax_ID,FirstName,LastName,MiddleName,BirthDate,Primary_Citizenship,CountryRes,EmployerName,EmployStatus,MaritalStatus,Occupation,OrgName,EmployeeIND,CustomerStatus,Address1,Address2,Address3,City,State,Zipcode,Country
986,Individual,29-1007038,Rees,Ciobotaru,Woodman,1933-07-25,US,US,Kunde Inc,Employed,Married,Recruiting Manager,,Customer,Closed,346 Dottie Parkway,,,Baton Rouge,LA,70883,US
987,Individual,81-5547498,Wayland,Steere,Lauri,2000-03-23,US,US,"Johnson, Beer and Simonis",Employed,Single,Director of Sales,,Customer,Active,495 Basil Terrace,,,Lynn,MA,01905,US
988,Individual,94-3709484,Max,Croxley,Nananne,1994-07-16,US,US,Huels-Altenwerth,Employed,Single,Research Associate,,Customer,Closed,1390 Cambridge Avenue,,,Austin,TX,78715,US
989,Individual,05-4185505,Curtis,Rollitt,Augie,1949-11-20,US,US,"DuBuque, Paucek and Borer",Employed,Widow,Analyst Programmer,,Customer,Closed,414 Carioca Lane,,,Virginia Beach,VA,23471,US
990,Individual,09-2482329,Hasty,Pealing,Rubetta,1981-04-21,US,US,Carter Group,Employed,Single,Accounting Assistant I,,Customer,Active,2 Graceland Hill,,,West Palm Beach,FL,33411,US
991,Individual,03-2491472,Hiram,Grishukhin,Benyamin,1962-01-24,US,US,"Mills, Koelpin and Lynch",Employed,Widow,Software Engineer IV,,Customer,Active,1 Trailsway Crossing,,,Atlanta,GA,31106,US
992,Individual,06-9811861,Marlee,Fradgley,Thomas,1958-01-16,US,US,Hirthe-Thiel,Employed,Single,Technical Writer,,Customer,Active,761 Arapahoe Junction,,,Naples,FL,34114,US
993,Individual,11-0114101,Farleigh,Alvey,Augustine,1957-12-18,US,US,Cole LLC,Employed,Widow,GIS Technical Architect,,Customer,Active,65 American Hill,,,Dallas,TX,75221,US
994,Individual,85-5868817,Mordy,Mattisson,Dotty,1959-01-27,US,US,Kuvalis Group,Employed,Married,Human Resources Manager,,Customer,Closed,5778 Annamark Lane,,,San Diego,CA,92115,US
995,Individual,27-8991008,Thacher,Lysons,Lydon,1996-01-18,US,US,Moore-Fahey,Employed,Widow,Recruiting Manager,,Customer,Active,080 Meadow Ridge Crossing,,,Grand Rapids,MI,49510,US
996,Individual,78-7409959,Kimmie,Sobczak,Gris,1978-12-12,US,US,"Zulauf, Bahringer and D'Amore",Employed,Married,Payment Adjustment Coordinator,,Customer,Active,5625 Briar Crest Lane,,,Clearwater,FL,33763,US
997,Individual,32-8638531,Ilsa,Quodling,Shae,1940-01-27,US,US,Powlowski-Ebert,Employed,Married,Administrative Officer,,Customer,Active,698 Westerfield Parkway,,,New York City,NY,10099,US
998,Individual,92-3362532,Barnett,Yude,Elonore,1967-01-04,US,US,"Kemmer, Prohaska and Mraz",Employed,Single,Executive Secretary,,Customer,Active,4 Hauk Avenue,,,Stamford,CT,06912,US
999,Individual,78-0847838,Hale,Duck,Amelina,1945-08-16,US,US,Shanahan Inc,Employed,Married,Design Engineer,,Customer,Active,09940 Bunker Hill Crossing,,,Washington,DC,20205,US
1000,Individual,38-2367959,Phyllys,Graddell,Darill,1994-04-06,US,US,"Gutmann, Pouros and MacGyver",Employed,Married,Food Chemist,,Customer,Active,489 Stuart Place,,,San Jose,CA,95160,US
